season,target,played,boost,ll_title,ll_top4,ll_releg,rps
1112,150,155,1.0,0.0907099257114043,0.17529722715423915,0.2177594430889937,0.07864179013157893
1112,150,155,1.5,0.07699493782434447,0.1690008338323971,0.21582920905297617,0.0778231160361842
1112,200,200,0.25,0.09093006015081927,0.141843076183281,0.24901376320220264,0.07414510616776315
1112,200,200,0.5,0.07804957961827759,0.13453026662941953,0.24894544579356986,0.0734365107730263
1112,200,200,0.75,0.0676556390797634,0.13060826661021002,0.2481506024594972,0.07283627425986842
1112,200,200,1.0,0.06160057457285119,0.12555432701588665,0.24658095486360126,0.07246856669407895
1112,200,200,1.5,0.053003560894768174,0.1192251222674066,0.24555029604524323,0.07227492409539474
1112,250,250,0.25,0.09506296958622847,0.11361433670018506,0.23343805571995802,0.06266879884868422
1112,250,250,0.5,0.08208616726009145,0.10656762631322052,0.2308154762287117,0.062199592927631574
1112,250,250,0.75,0.07352761268392552,0.10346764706188435,0.23041603120374354,0.062035199259868425
1112,250,250,1.0,0.06536294008887036,0.10074766308801135,0.22666179433117092,0.061856635032894736
1112,250,250,1.5,0.056546001541704374,0.09830341093882648,0.22236881486235519,0.06183016866776316
1112,300,306,0.25,0.2123393438209019,0.06003275857642446,0.2591240389453128,0.05271805995065789
1112,300,306,0.5,0.20145905783602197,0.056179462163900254,0.2531756916526406,0.05216366809210528
1112,300,306,0.75,0.19336111024682964,0.05287847878738182,0.25053564860702654,0.05184062861842105
1112,300,306,1.0,0.18724273812955097,0.05090216809248975,0.2502155981338591,0.05164477532894736
1112,300,306,1.5,0.1795014770948728,0.04717838062062621,0.24649881147320563,0.051290531003289466
1213,50,57,0.25,0.07200571184119492,0.12056678625843516,0.24096028942333456,0.08573793182565789
1213,50,57,0.5,0.07422730493448845,0.12038399374564275,0.2421907272324047,0.08631930460526317
1213,50,57,0.75,0.07733467292838259,0.1195464548457269,0.24033426371300132,0.08689903569078947
1213,50,57,1.0,0.07937505667518682,0.11946097580547659,0.23894378950627232,0.08741813930921052
1213,50,57,1.5,0.084442657172745,0.119010367288422,0.24011487032133932,0.08857877524671053
1213,100,106,0.25,0.04136970642680131,0.104951450511922,0.22239074136747786,0.07510038231907894
1213,100,106,0.5,0.0414305477563212,0.10457813295543386,0.22269260246182246,0.07555836151315788
1213,100,106,0.75,0.04346965755151343,0.10334023505116559,0.22425293891605894,0.0757479494243421
1213,100,106,1.0,0.042932350202322334,0.10255010044267474,0.2261521021027398,0.0761780759868421
1213,100,106,1.5,0.04328281244343515,0.10299998579425071,0.2268822976935841,0.0768126207236842
1213,150,155,0.25,0.0427877594746328,0.10856271513350912,0.15491418222009107,0.04834162623355263
1213,150,155,0.5,0.04604085914287827,0.10797714199798339,0.1540868473860296,0.04753618322368421
1213,150,155,0.75,0.04921579385441179,0.10764751963299886,0.152306790946827,0.047024413733552636
1213,150,155,1.0,0.05152668393085167,0.10848306696658616,0.15320228247967102,0.04668677368421052
1213,150,155,1.5,0.05598672548564328,0.10794289359956113,0.15277091444068408,0.04596993297697368
1213,200,205,0.25,0.01857564337403225,0.08296732644084703,0.13541953180797986,0.04511704226973684
1213,200,205,0.5,0.02035927582196453,0.08187950085648639,0.1369305572780012,0.04472235641447368
1213,200,205,0.75,0.022243545414836606,0.08156354050926694,0.13866906587815486,0.04450599621710527
1213,200,205,1.0,0.022683127340740954,0.07901744491484611,0.1388198442839788,0.04419268470394737
1213,200,205,1.5,0.024895174386085243,0.07801799063085417,0.14115319281190067,0.044091982319078946
1213,250,250,0.25,0.00719385928148434,0.09806030947684075,0.15081447904861592,0.05013524695723685
1213,250,250,0.5,0.0077974286772197424,0.09740658426284235,0.15390790440242444,0.050089158799342094
1213,250,250,0.75,0.008163918025549107,0.09655909001983075,0.15627647086359997,0.050069930509868424
1213,250,250,1.0,0.008830335206097883,0.09599334709832479,0.1598537037964749,0.05027489703947369
1213,250,250,1.5,0.009712189568580904,0.09417615023622194,0.1625858413945024,0.050314438815789474
1213,300,304,0.25,0.0005766603894336827,0.091000898802109,0.10606045540971047,0.03408294128289474
1213,300,304,0.5,0.0006395022457803204,0.09067506267008212,0.10772843916688232,0.0338427390625
1213,300,304,0.75,0.0005766603894336827,0.08907939919580386,0.1078686390146701,0.033669789391447366
1213,300,304,1.0,0.0006395416088860109,0.08899724752585221,0.10936766503811682,0.033631581661184205
1213,300,304,1.5,0.0005389506284437919,0.08703392297459409,0.11099496443908734,0.03352211784539474
1314,50,50,0.25,0.12494386847630887,0.23774002616108175,0.35473795796051705,0.09661255197368421
1314,50,50,0.5,0.12296549200356008,0.23449832884841074,0.3544104910191196,0.09616829185855263
1314,50,50,0.75,0.12061287021785214,0.23168530665239423,0.353730928179846,0.09582161332236841
1314,50,50,1.0,0.11841626869379414,0.2312198528079187,0.3500334187830042,0.0956114004111842
1314,50,50,1.5,0.11483059560055467,0.2275358679571699,0.34840945005777046,0.09507987689144738
1314,100,100,0.25,0.11866407280557359,0.18854367521649237,0.3864608130017306,0.10070764613486842
1314,100,100,0.5,0.1143760122894438,0.18335594833244157,0.3860658469479586,0.10001088314144735
1314,100,100,0.75,0.1103683296318571,0.17868087909792688,0.3832528577074946,0.09969410164473683
1314,100,100,1.0,0.1089531858723117,0.17520995382189566,0.3825971443357772,0.09965357031250001
1314,100,100,1.5,0.10358476072166853,0.16774716974221365,0.3806541337176796,0.09899441011513158
1314,150,150,0.25,0.10748685202849576,0.14580391785262384,0.36631857955008273,0.08761368569078946
